sheet,cell,row,column,type,value,number_format,style_id
BL,E62,62,5,FORMULA,"=+LEFT(A62,4)",General,842
BL,F62,62,6,FORMULA,"=RIGHT(A62,3)",General,842
BL,G62,62,7,TEXT,431200 - CNAPS : TOUTES PARTS TAOLAGNARO,General,842
BL,H62,62,8,NUMBER,6547900.82,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,I62,62,9,NUMBER,-4677775.69,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,J62,62,10,NUMBER,1728126.33,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,K62,62,11,NUMBER,1888864.98,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,L62,62,12,NUMBER,-4144184.1,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,M62,62,13,NUMBER,2079465.09,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,N62,62,14,NUMBER,2059934.1099999999,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O62,62,15,NUMBER,-4761707.249999999,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,P62,62,16,NUMBER,2288427.66,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,Q62,62,17,NUMBER,2087850.7,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,R62,62,18,NUMBER,-5982895.51,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,S62,62,19,NUMBER,1906219.3,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T62,62,20,NUMBER,2065535.95,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U62,62,21,FORMULA,=SUM(H62:T62),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A63,63,1,TEXT,431300,General,842
BL,B63,63,2,FORMULA,"=+LEFT(A63,1)",General,842
BL,C63,63,3,FORMULA,"=+LEFT(A63,2)",General,842
BL,D63,63,4,FORMULA,"=+LEFT(A63,3)",General,842
BL,E63,63,5,FORMULA,"=+LEFT(A63,4)",General,842
BL,F63,63,6,FORMULA,"=RIGHT(A63,3)",General,842
BL,G63,63,7,TEXT,431300 - CNAPS : TOUTES PARTS AMPANDRADAVA,General,842
BL,H63,63,8,NUMBER,2409766.5,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,I63,63,9,NUMBER,-2055335.44,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,J63,63,10,NUMBER,251933.49,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,K63,63,11,NUMBER,278802.29,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,L63,63,12,NUMBER,-956844.6499999999,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,M63,63,13,NUMBER,299599.70999999996,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,N63,63,14,NUMBER,320585.95999999996,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O63,63,15,NUMBER,-619699.74,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,P63,63,16,NUMBER,304384.67000000004,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,Q63,63,17,NUMBER,305407.98000000004,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,R63,63,18,NUMBER,-578793.12,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,S63,63,19,NUMBER,306703.94,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T63,63,20,NUMBER,627515.9400000001,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U63,63,21,FORMULA,=SUM(H63:T63),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A64,64,1,TEXT,432200,General,842
BL,B64,64,2,FORMULA,"=+LEFT(A64,1)",General,842
BL,C64,64,3,FORMULA,"=+LEFT(A64,2)",General,842
BL,D64,64,4,FORMULA,"=+LEFT(A64,3)",General,842
BL,E64,64,5,FORMULA,"=+LEFT(A64,4)",General,842
BL,F64,64,6,FORMULA,"=RIGHT(A64,3)",General,842
BL,G64,64,7,TEXT,432200 - ORGANIS SANIT : TOUTES PARTS TAOLAG,General,842
BL,H64,64,8,NUMBER,1892334.38,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,I64,64,9,NUMBER,607047.63,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,J64,64,10,NUMBER,-1290947.0599999998,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,K64,64,11,NUMBER,670275.3300000001,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,L64,64,12,NUMBER,713503.7300000001,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,M64,64,13,NUMBER,-1137110.75,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,N64,64,14,NUMBER,728866.02,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O64,64,15,NUMBER,716097.3600000001,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,P64,64,16,NUMBER,-1362124.1599999997,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,Q64,64,17,NUMBER,763813.6,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,R64,64,18,NUMBER,638954.65,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,S64,64,19,NUMBER,-1634404.66,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T64,64,20,NUMBER,734919.14,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U64,64,21,FORMULA,=SUM(H64:T64),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A65,65,1,TEXT,438610,General,842
BL,B65,65,2,FORMULA,"=+LEFT(A65,1)",General,842
BL,C65,65,3,FORMULA,"=+LEFT(A65,2)",General,842
BL,D65,65,4,FORMULA,"=+LEFT(A65,3)",General,842
BL,E65,65,5,FORMULA,"=+LEFT(A65,4)",General,842
BL,F65,65,6,FORMULA,"=RIGHT(A65,3)",General,842
BL,G65,65,7,TEXT,438610 - CNAPS : CHARGES A PAYER,General,842
BL,H65,65,8,NUMBER,131847213.6,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U65,65,21,FORMULA,=SUM(H65:T65),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A66,66,1,TEXT,442000,General,842
BL,B66,66,2,FORMULA,"=+LEFT(A66,1)",General,842
BL,C66,66,3,FORMULA,"=+LEFT(A66,2)",General,842
BL,D66,66,4,FORMULA,"=+LEFT(A66,3)",General,842
BL,E66,66,5,FORMULA,"=+LEFT(A66,4)",General,842
BL,F66,66,6,FORMULA,"=RIGHT(A66,3)",General,842
BL,G66,66,7,TEXT,442000 - IRSA A VERSER,General,842
BL,H66,66,8,NUMBER,2434600,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,I66,66,9,NUMBER,-619040,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,J66,66,10,NUMBER,-367320,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,K66,66,11,NUMBER,-80260,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,L66,66,12,NUMBER,-4920,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,M66,66,13,NUMBER,-413940,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,N66,66,14,NUMBER,41480,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O66,66,15,NUMBER,-133880,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,P66,66,16,NUMBER,1298060,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,Q66,66,17,NUMBER,-175550,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,R66,66,18,NUMBER,-529720,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,S66,66,19,NUMBER,-874330,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T66,66,20,NUMBER,546360,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U66,66,21,FORMULA,=SUM(H66:T66),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A67,67,1,TEXT,444100,General,842
BL,B67,67,2,FORMULA,"=+LEFT(A67,1)",General,842
BL,C67,67,3,FORMULA,"=+LEFT(A67,2)",General,842
BL,D67,67,4,FORMULA,"=+LEFT(A67,3)",General,842
BL,E67,67,5,FORMULA,"=+LEFT(A67,4)",General,842
BL,F67,67,6,FORMULA,"=RIGHT(A67,3)",General,842
BL,G67,67,7,TEXT,444100 - IR (exIBS) A PAYER,General,842
BL,H67,67,8,NUMBER,11363033.17,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,M67,67,13,NUMBER,-11363033.17,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U67,67,21,FORMULA,=SUM(H67:T67),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A68,68,1,TEXT,444200,General,842
BL,B68,68,2,FORMULA,"=+LEFT(A68,1)",General,842
BL,C68,68,3,FORMULA,"=+LEFT(A68,2)",General,842
BL,D68,68,4,FORMULA,"=+LEFT(A68,3)",General,842
BL,E68,68,5,FORMULA,"=+LEFT(A68,4)",General,842
BL,F68,68,6,FORMULA,"=RIGHT(A68,3)",General,842
BL,G68,68,7,TEXT,444200 - IR (exIBS) ACPTE PROVISIONNEL,General,842
BL,H68,68,8,NUMBER,-7438908.72,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,J68,68,10,NUMBER,-1580815.22,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,L68,68,12,NUMBER,-1580815.22,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,M68,68,13,NUMBER,7438908.72,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,N68,68,14,NUMBER,-1580815.22,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,P68,68,16,NUMBER,-1893838.86,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,R68,68,18,NUMBER,-1893838.86,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T68,68,20,NUMBER,-1893838.86,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U68,68,21,FORMULA,=SUM(H68:T68),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A69,69,1,TEXT,444300,General,842
BL,B69,69,2,FORMULA,"=+LEFT(A69,1)",General,842
BL,C69,69,3,FORMULA,"=+LEFT(A69,2)",General,842
BL,D69,69,4,FORMULA,"=+LEFT(A69,3)",General,842
BL,E69,69,5,FORMULA,"=+LEFT(A69,4)",General,842
BL,F69,69,6,FORMULA,"=RIGHT(A69,3)",General,842
BL,G69,69,7,TEXT,444300 - IRI A PAYER,General,842
BL,I69,69,9,NUMBER,1725000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,J69,69,10,NUMBER,1725000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,K69,69,11,NUMBER,1725000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,L69,69,12,NUMBER,1725000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,M69,69,13,NUMBER,1725000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,N69,69,14,NUMBER,1725000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O69,69,15,NUMBER,1725000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T69,69,20,NUMBER,-12075000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U69,69,21,FORMULA,=SUM(H69:T69),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A70,70,1,TEXT,445600,General,842
BL,B70,70,2,FORMULA,"=+LEFT(A70,1)",General,842
BL,C70,70,3,FORMULA,"=+LEFT(A70,2)",General,842
BL,D70,70,4,FORMULA,"=+LEFT(A70,3)",General,842
BL,E70,70,5,FORMULA,"=+LEFT(A70,4)",General,842
BL,F70,70,6,FORMULA,"=RIGHT(A70,3)",General,842
BL,G70,70,7,TEXT,445600 - TVA DEDUCTIBLE S/ACHAT,General,842
BL,H70,70,8,NUMBER,-12033914.88,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,I70,70,9,NUMBER,168780,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,J70,70,10,NUMBER,-2502620,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,K70,70,11,NUMBER,-38574.34999999998,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,L70,70,12,NUMBER,-55005.64999999991,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,M70,70,13,NUMBER,-327186.3999999999,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,N70,70,14,NUMBER,1054140,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O70,70,15,NUMBER,-3215000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,P70,70,16,NUMBER,-719200,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,Q70,70,17,NUMBER,1919927.71,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,R70,70,18,NUMBER,5302833.33,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,S70,70,19,NUMBER,217200,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T70,70,20,NUMBER,9788620.24,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U70,70,21,FORMULA,=SUM(H70:T70),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A71,71,1,TEXT,445601,General,842
BL,B71,71,2,FORMULA,"=+LEFT(A71,1)",General,842
BL,C71,71,3,FORMULA,"=+LEFT(A71,2)",General,842
BL,D71,71,4,FORMULA,"=+LEFT(A71,3)",General,842
BL,E71,71,5,FORMULA,"=+LEFT(A71,4)",General,842
BL,F71,71,6,FORMULA,"=RIGHT(A71,3)",General,842
BL,G71,71,7,TEXT,445601 - TVA DEDUCTIBLE S/PS,General,842
BL,H71,71,8,NUMBER,-2775718.24,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,I71,71,9,NUMBER,4254706.130000001,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,J71,71,10,NUMBER,-637228.1599999999,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,K71,71,11,NUMBER,-10221998.73,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,L71,71,12,NUMBER,9224431.46,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,M71,71,13,NUMBER,-3974305.54,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,N71,71,14,NUMBER,1393471.47,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O71,71,15,NUMBER,-561996.4999999998,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,P71,71,16,NUMBER,-1019178.5000000002,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,Q71,71,17,NUMBER,74683.90999999968,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,R71,71,18,NUMBER,3610769.0900000003,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,S71,71,19,NUMBER,1138538.3800000001,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T71,71,20,NUMBER,-510174.77,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U71,71,21,FORMULA,=SUM(H71:T71),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A72,72,1,TEXT,445610,General,842
BL,B72,72,2,FORMULA,"=+LEFT(A72,1)",General,842
BL,C72,72,3,FORMULA,"=+LEFT(A72,2)",General,842
BL,D72,72,4,FORMULA,"=+LEFT(A72,3)",General,842
BL,E72,72,5,FORMULA,"=+LEFT(A72,4)",General,842
BL,F72,72,6,FORMULA,"=RIGHT(A72,3)",General,842
BL,G72,72,7,TEXT,445610 - TVA DEDUCTIBLE S/ACHAT A REPORTER,General,842
BL,H72,72,8,NUMBER,-4464439.87,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,J72,72,10,NUMBER,4464439.87,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,R72,72,18,NUMBER,-2052667,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,S72,72,19,NUMBER,-1772984.52,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T72,72,20,NUMBER,-5439400,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U72,72,21,FORMULA,=SUM(H72:T72),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A73,73,1,TEXT,445611,General,842
BL,B73,73,2,FORMULA,"=+LEFT(A73,1)",General,842
BL,C73,73,3,FORMULA,"=+LEFT(A73,2)",General,842
BL,D73,73,4,FORMULA,"=+LEFT(A73,3)",General,842
BL,E73,73,5,FORMULA,"=+LEFT(A73,4)",General,842
BL,F73,73,6,FORMULA,"=RIGHT(A73,3)",General,842
BL,G73,73,7,TEXT,445611 - TVA DEDUCTIBLE S/PS A REPORTER,General,842
BL,H73,73,8,NUMBER,-5509705.96,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,J73,73,10,NUMBER,1580497,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,K73,73,11,NUMBER,3267452,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,L73,73,12,NUMBER,661756.96,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O73,73,15,NUMBER,-4000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,S73,73,19,NUMBER,-518651.54000000004,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T73,73,20,NUMBER,-6117924.6,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U73,73,21,FORMULA,=SUM(H73:T73),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A74,74,1,TEXT,445699,General,842
BL,B74,74,2,FORMULA,"=+LEFT(A74,1)",General,842
BL,C74,74,3,FORMULA,"=+LEFT(A74,2)",General,842
BL,D74,74,4,FORMULA,"=+LEFT(A74,3)",General,842
BL,E74,74,5,FORMULA,"=+LEFT(A74,4)",General,842
BL,F74,74,6,FORMULA,"=RIGHT(A74,3)",General,842
BL,G74,74,7,TEXT,445699 - TVA CREDIT A REPORTER,General,842
BL,H74,74,8,NUMBER,-81040407.54,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,I74,74,9,NUMBER,-1991366.5300000003,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,J74,74,10,NUMBER,-5724103.47,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,K74,74,11,NUMBER,-3225516.4000000004,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,L74,74,12,NUMBER,-6379162.83,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,M74,74,13,NUMBER,-2323731.03,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,N74,74,14,NUMBER,-124176.10999999987,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O74,74,15,NUMBER,-1939112.03,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,P74,74,16,NUMBER,8652157.89,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,Q74,74,17,NUMBER,4760965.410000001,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,R74,74,18,NUMBER,28007982.43,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,S74,74,19,NUMBER,3158251.8,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T74,74,20,NUMBER,132966.6000000001,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U74,74,21,FORMULA,=SUM(H74:T74),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A75,75,1,TEXT,445700,General,842
BL,B75,75,2,FORMULA,"=+LEFT(A75,1)",General,842
BL,C75,75,3,FORMULA,"=+LEFT(A75,2)",General,842
BL,D75,75,4,FORMULA,"=+LEFT(A75,3)",General,842
BL,E75,75,5,FORMULA,"=+LEFT(A75,4)",General,842
BL,F75,75,6,FORMULA,"=RIGHT(A75,3)",General,842
BL,G75,75,7,TEXT,445700 - TVA COLLECTEES,General,842
BL,H75,75,8,NUMBER,1595775,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,I75,75,9,NUMBER,-231525,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,J75,75,10,NUMBER,0,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,K75,75,11,NUMBER,0,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,L75,75,12,NUMBER,0,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,M75,75,13,NUMBER,0,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,N75,75,14,NUMBER,0,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O75,75,15,NUMBER,0,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,P75,75,16,NUMBER,0,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,Q75,75,17,NUMBER,0,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,R75,75,18,NUMBER,0,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,S75,75,19,NUMBER,0,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T75,75,20,NUMBER,-970500,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U75,75,21,FORMULA,=SUM(H75:T75),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A76,76,1,TEXT,445800,General,842
BL,B76,76,2,FORMULA,"=+LEFT(A76,1)",General,842
BL,C76,76,3,FORMULA,"=+LEFT(A76,2)",General,842
BL,D76,76,4,FORMULA,"=+LEFT(A76,3)",General,842
BL,E76,76,5,FORMULA,"=+LEFT(A76,4)",General,842
BL,F76,76,6,FORMULA,"=RIGHT(A76,3)",General,842
BL,G76,76,7,TEXT,445800 - TVA A REGULARISER,General,842
BL,H76,76,8,NUMBER,-4030580.44,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U76,76,21,FORMULA,=SUM(H76:T76),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A77,77,1,TEXT,448600,General,842
BL,B77,77,2,FORMULA,"=+LEFT(A77,1)",General,842
BL,C77,77,3,FORMULA,"=+LEFT(A77,2)",General,842
BL,D77,77,4,FORMULA,"=+LEFT(A77,3)",General,842
BL,E77,77,5,FORMULA,"=+LEFT(A77,4)",General,842
BL,F77,77,6,FORMULA,"=RIGHT(A77,3)",General,842
BL,G77,77,7,TEXT,448600 - ETAT : CHARGES A PAYER,General,842
BL,H77,77,8,NUMBER,-2263496,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O77,77,15,NUMBER,4194960,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T77,77,20,NUMBER,168536,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U77,77,21,FORMULA,=SUM(H77:T77),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A78,78,1,TEXT,451000,General,842
BL,B78,78,2,FORMULA,"=+LEFT(A78,1)",General,842
BL,C78,78,3,FORMULA,"=+LEFT(A78,2)",General,842
BL,D78,78,4,FORMULA,"=+LEFT(A78,3)",General,842
BL,E78,78,5,FORMULA,"=+LEFT(A78,4)",General,842
BL,F78,78,6,FORMULA,"=RIGHT(A78,3)",General,842
BL,G78,78,7,TEXT,451000 - OPERATIONS GROUPE,General,842
BL,H78,78,8,NUMBER,1748009517.4099998,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,I78,78,9,NUMBER,0,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,J78,78,10,NUMBER,99973300,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,K78,78,11,NUMBER,-1140000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,L78,78,12,NUMBER,32709000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,M78,78,13,NUMBER,8254486,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,N78,78,14,NUMBER,43955854.51,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O78,78,15,NUMBER,-2911863.3200000003,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,P78,78,16,NUMBER,-206429960,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,Q78,78,17,NUMBER,-63312904.8,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,R78,78,18,NUMBER,-193030600,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,S78,78,19,NUMBER,14762144.26,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,T78,78,20,NUMBER,75373900,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U78,78,21,FORMULA,=SUM(H78:T78),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A79,79,1,TEXT,467000,General,842
BL,B79,79,2,FORMULA,"=+LEFT(A79,1)",General,842
BL,C79,79,3,FORMULA,"=+LEFT(A79,2)",General,842
BL,D79,79,4,FORMULA,"=+LEFT(A79,3)",General,842
BL,E79,79,5,FORMULA,"=+LEFT(A79,4)",General,842
BL,F79,79,6,FORMULA,"=RIGHT(A79,3)",General,842
BL,G79,79,7,TEXT,467000 - DEBITEURS & CREDITEURS GROUPE,General,842
BL,H79,79,8,NUMBER,-260479810.22,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,I79,79,9,NUMBER,185440,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,N79,79,14,NUMBER,-16000000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O79,79,15,NUMBER,-15085600,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,P79,79,16,NUMBER,-62743413.65,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,R79,79,18,NUMBER,-53074100,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,S79,79,19,NUMBER,-49767477.5,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U79,79,21,FORMULA,=SUM(H79:T79),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A80,80,1,TEXT,467100,General,842
BL,B80,80,2,FORMULA,"=+LEFT(A80,1)",General,842
BL,C80,80,3,FORMULA,"=+LEFT(A80,2)",General,842
BL,D80,80,4,FORMULA,"=+LEFT(A80,3)",General,842
BL,E80,80,5,FORMULA,"=+LEFT(A80,4)",General,842
BL,F80,80,6,FORMULA,"=RIGHT(A80,3)",General,842
BL,G80,80,7,TEXT,467100 - DEBITEURS & CREDITEURS PERSONNEL,General,842
BL,H80,80,8,NUMBER,-7195700,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,O80,80,15,NUMBER,-2000000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,P80,80,16,NUMBER,-2020000,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,R80,80,18,NUMBER,-7961300,"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,U80,80,21,FORMULA,=SUM(H80:T80),"#,##0.00_ ;[Red]\-#,##0.00\ ",1310
BL,A81,81,1,TEXT,467200,General,842
BL,B81,81,2,FORMULA,"=+LEFT(A81,1)",General,842
BL,C81,81,3,FORMULA,"=+LEFT(A81,2)",General,842
BL,D81,81,4,FORMULA,"=+LEFT(A81,3)",General,842
